Iterations	Guesses
759 	 3.6365
760 	 3.6365
761 	 3.6365
762 	 3.6365
763 	 3.6333
764 	 3.6333
765 	 3.6333
766 	 3.6333
767 	 3.6333
768 	 3.6222
769 	 3.6222
770 	 3.6222
771 	 3.6222
772 	 3.6222
773 	 3.6222
774 	 3.6222
775 	 3.6222
776 	 3.6222
777 	 3.6222
778 	 3.6222
779 	 3.6222
780 	 3.6222
781 	 3.6222
782 	 3.6222
783 	 3.6222
784 	 3.6222
785 	 3.6222
786 	 3.6222
787 	 3.6222
788 	 3.6222
789 	 3.6222
790 	 3.6222
791 	 3.6222
792 	 3.6222
793 	 3.6222
794 	 3.6222
795 	 3.6222
796 	 3.6222
797 	 3.6222
798 	 3.6222
799 	 3.6222
800 	 3.6222
801 	 3.6222
802 	 3.6222
803 	 3.6222
804 	 3.6222
805 	 3.6222
806 	 3.6222
807 	 3.6222
808 	 3.6222
809 	 3.6222
810 	 3.6222
811 	 3.6222
812 	 3.6222
813 	 3.6222
814 	 3.6222
815 	 3.6089
816 	 3.6089
817 	 3.6089
818 	 3.6089
819 	 3.6089
820 	 3.6089
821 	 3.6089
822 	 3.6089
823 	 3.6089
824 	 3.6089
825 	 3.6089
826 	 3.6089
827 	 3.6089
828 	 3.6089
829 	 3.6067
830 	 3.6067
831 	 3.6067
832 	 3.6067
833 	 3.6067
834 	 3.6067
835 	 3.6067
836 	 3.6067
837 	 3.6067
838 	 3.6067
839 	 3.6067
840 	 3.6067
841 	 3.6067
842 	 3.6067
843 	 3.6067
844 	 3.6067
845 	 3.6067
846 	 3.6067
847 	 3.6067
848 	 3.6067
849 	 3.6067
850 	 3.6067
851 	 3.6067
852 	 3.6067
853 	 3.6067
854 	 3.6067
855 	 3.6067
856 	 3.6067
857 	 3.6067
858 	 3.6067
859 	 3.6067
860 	 3.6067
861 	 3.6067
862 	 3.6067
863 	 3.6067
864 	 3.6067
865 	 3.6067
866 	 3.6067
867 	 3.6067
868 	 3.6067
869 	 3.6067
870 	 3.6067
871 	 3.6067
872 	 3.6067
873 	 3.6067
874 	 3.6067
875 	 3.6067
876 	 3.6067
877 	 3.6067
878 	 3.6067
879 	 3.6067
880 	 3.6067
881 	 3.6067
882 	 3.6067
883 	 3.6067
884 	 3.6067
885 	 3.6067
886 	 3.6067
887 	 3.6067
888 	 3.6067
889 	 3.6067
890 	 3.6067
891 	 3.6067
892 	 3.6067
893 	 3.6067
894 	 3.6067
895 	 3.6067
896 	 3.6067
897 	 3.6067
898 	 3.6067
899 	 3.6067
900 	 3.6067
901 	 3.6067
902 	 3.6067
903 	 3.6067
904 	 3.6067
905 	 3.6067
906 	 3.6067
907 	 3.6067
908 	 3.6067
909 	 3.6067
910 	 3.6067
911 	 3.6067
912 	 3.6067
913 	 3.6067
914 	 3.6067
915 	 3.6067
916 	 3.6067
917 	 3.6064
918 	 3.6064
919 	 3.6064
920 	 3.6064
921 	 3.6064
922 	 3.6064
923 	 3.5982
924 	 3.5982
925 	 3.5982
926 	 3.5982
927 	 3.5982
928 	 3.5982
929 	 3.5982
930 	 3.5982
931 	 3.5982
932 	 3.5982
933 	 3.5982
934 	 3.5982
935 	 3.5982
936 	 3.5982
937 	 3.5982
938 	 3.5982
939 	 3.5982
940 	 3.5982
941 	 3.5982
942 	 3.5982
943 	 3.5982
944 	 3.5982
945 	 3.5982
946 	 3.5982
947 	 3.5982
948 	 3.5982
949 	 3.5982
950 	 3.5982
951 	 3.5982
952 	 3.5982
953 	 3.5982
954 	 3.5982
955 	 3.5982
956 	 3.5982
957 	 3.5982
958 	 3.5982
959 	 3.5982
960 	 3.5982
961 	 3.5982
962 	 3.5982
963 	 3.5982
964 	 3.5982
965 	 3.5982
966 	 3.5982
967 	 3.5982
968 	 3.5982
969 	 3.5982
970 	 3.5982
971 	 3.5982
972 	 3.5982
973 	 3.5982
974 	 3.5982
975 	 3.5982
976 	 3.5982
977 	 3.5982
978 	 3.5982
979 	 3.5982
980 	 3.5982
981 	 3.5982
982 	 3.5982
983 	 3.5982
984 	 3.5982
985 	 3.5982
986 	 3.5982
987 	 3.5982
988 	 3.5982
989 	 3.5982
990 	 3.5982
991 	 3.5982
992 	 3.5982
993 	 3.5982
994 	 3.5982
995 	 3.5982
996 	 3.5982
997 	 3.5982
998 	 3.5982
999 	 3.5982
1000 	 3.5982
1001 	 3.5982
1002 	 3.5982
1003 	 3.5982
1004 	 3.5982
1005 	 3.5982
1006 	 3.5982
1007 	 3.5982
1008 	 3.5982
1009 	 3.5982
1010 	 3.5982
1011 	 3.5982
1012 	 3.5982
1013 	 3.5982
1014 	 3.5982
1015 	 3.5982
1016 	 3.5982
1017 	 3.5982
1018 	 3.5982
1019 	 3.5982
1020 	 3.5982
1021 	 3.5982
1022 	 3.5982
1023 	 3.5982
1024 	 3.5982
1025 	 3.5982
1026 	 3.5982
1027 	 3.5982
1028 	 3.5982
1029 	 3.5982
1030 	 3.5982
1031 	 3.5982
1032 	 3.5982
1033 	 3.5982
1034 	 3.5982
1035 	 3.5982
1036 	 3.5982
1037 	 3.5982
1038 	 3.5982
1039 	 3.5982
1040 	 3.5982
1041 	 3.5982
1042 	 3.5982
1043 	 3.5982
1044 	 3.5982
1045 	 3.5982
1046 	 3.5982
1047 	 3.5982
1048 	 3.5982
1049 	 3.5982
1050 	 3.5982
1051 	 3.5982
1052 	 3.5982
1053 	 3.5982
1054 	 3.5982
1055 	 3.5982
1056 	 3.5982
1057 	 3.5982
1058 	 3.5982
1059 	 3.5982
1060 	 3.5982
1061 	 3.5982
1062 	 3.5982
1063 	 3.5982
1064 	 3.5982
1065 	 3.5982
1066 	 3.5982
1067 	 3.5982
1068 	 3.5982
1069 	 3.5982
