Iterations	Guesses
509 	 3.5820
510 	 3.5820
511 	 3.5817
512 	 3.5814
513 	 3.5807
514 	 3.5807
515 	 3.5807
516 	 3.5807
517 	 3.5798
518 	 3.5798
519 	 3.5798
520 	 3.5798
521 	 3.5788
522 	 3.5744
523 	 3.5728
524 	 3.5722
525 	 3.5722
526 	 3.5722
527 	 3.5722
528 	 3.5722
529 	 3.5719
530 	 3.5719
531 	 3.5712
532 	 3.5712
533 	 3.5712
534 	 3.5712
535 	 3.5712
536 	 3.5712
537 	 3.5712
538 	 3.5712
539 	 3.5703
540 	 3.5703
541 	 3.5697
542 	 3.5697
543 	 3.5697
544 	 3.5697
545 	 3.5693
546 	 3.5693
547 	 3.5693
548 	 3.5693
549 	 3.5693
550 	 3.5693
551 	 3.5693
552 	 3.5681
553 	 3.5681
554 	 3.5681
555 	 3.5617
556 	 3.5617
557 	 3.5617
558 	 3.5617
559 	 3.5617
560 	 3.5617
561 	 3.5617
562 	 3.5617
563 	 3.5617
564 	 3.5617
565 	 3.5617
566 	 3.5617
567 	 3.5617
568 	 3.5617
569 	 3.5617
570 	 3.5617
571 	 3.5617
572 	 3.5617
573 	 3.5617
574 	 3.5617
575 	 3.5617
576 	 3.5611
577 	 3.5608
578 	 3.5608
579 	 3.5608
580 	 3.5608
581 	 3.5608
582 	 3.5608
583 	 3.5608
584 	 3.5608
585 	 3.5608
586 	 3.5608
587 	 3.5608
588 	 3.5608
589 	 3.5608
590 	 3.5608
591 	 3.5608
592 	 3.5608
593 	 3.5608
594 	 3.5608
595 	 3.5608
596 	 3.5608
597 	 3.5608
598 	 3.5608
599 	 3.5608
600 	 3.5608
601 	 3.5608
602 	 3.5608
603 	 3.5608
604 	 3.5605
605 	 3.5605
606 	 3.5605
607 	 3.5605
608 	 3.5602
609 	 3.5602
610 	 3.5602
611 	 3.5598
612 	 3.5598
613 	 3.5598
614 	 3.5598
615 	 3.5598
616 	 3.5598
617 	 3.5598
618 	 3.5598
619 	 3.5598
620 	 3.5598
621 	 3.5598
622 	 3.5598
623 	 3.5598
624 	 3.5598
625 	 3.5598
626 	 3.5598
627 	 3.5598
628 	 3.5598
629 	 3.5598
630 	 3.5598
631 	 3.5598
632 	 3.5598
633 	 3.5598
634 	 3.5598
635 	 3.5598
636 	 3.5598
637 	 3.5598
638 	 3.5598
639 	 3.5598
640 	 3.5598
641 	 3.5598
642 	 3.5598
643 	 3.5598
644 	 3.5598
645 	 3.5598
646 	 3.5598
647 	 3.5598
648 	 3.5598
649 	 3.5598
650 	 3.5598
651 	 3.5598
652 	 3.5598
653 	 3.5598
654 	 3.5598
655 	 3.5598
656 	 3.5598
657 	 3.5598
658 	 3.5598
659 	 3.5598
660 	 3.5598
661 	 3.5598
662 	 3.5598
663 	 3.5598
664 	 3.5598
665 	 3.5598
666 	 3.5598
667 	 3.5598
668 	 3.5598
669 	 3.5598
670 	 3.5598
671 	 3.5598
672 	 3.5598
673 	 3.5598
674 	 3.5598
675 	 3.5595
676 	 3.5595
677 	 3.5595
678 	 3.5595
679 	 3.5595
680 	 3.5595
681 	 3.5595
682 	 3.5595
683 	 3.5595
684 	 3.5595
685 	 3.5595
686 	 3.5595
687 	 3.5595
688 	 3.5595
689 	 3.5595
690 	 3.5595
691 	 3.5595
692 	 3.5595
693 	 3.5592
694 	 3.5592
695 	 3.5592
696 	 3.5592
697 	 3.5589
698 	 3.5589
699 	 3.5589
700 	 3.5589
701 	 3.5589
702 	 3.5589
703 	 3.5589
704 	 3.5586
705 	 3.5586
706 	 3.5586
707 	 3.5586
708 	 3.5586
709 	 3.5583
710 	 3.5583
711 	 3.5583
712 	 3.5583
713 	 3.5579
714 	 3.5579
715 	 3.5579
716 	 3.5579
717 	 3.5579
718 	 3.5579
719 	 3.5579
720 	 3.5579
721 	 3.5579
722 	 3.5579
723 	 3.5579
724 	 3.5579
725 	 3.5579
726 	 3.5579
727 	 3.5579
728 	 3.5579
729 	 3.5579
730 	 3.5579
731 	 3.5579
732 	 3.5579
733 	 3.5576
734 	 3.5576
735 	 3.5576
736 	 3.5576
737 	 3.5576
738 	 3.5576
739 	 3.5576
740 	 3.5576
741 	 3.5576
742 	 3.5576
743 	 3.5573
744 	 3.5573
745 	 3.5573
746 	 3.5573
747 	 3.5573
748 	 3.5573
749 	 3.5573
750 	 3.5573
751 	 3.5573
752 	 3.5573
753 	 3.5573
754 	 3.5573
755 	 3.5573
756 	 3.5573
757 	 3.5573
758 	 3.5573
759 	 3.5570
760 	 3.5570
761 	 3.5570
762 	 3.5570
763 	 3.5570
764 	 3.5570
765 	 3.5570
766 	 3.5570
767 	 3.5570
768 	 3.5570
769 	 3.5570
770 	 3.5570
771 	 3.5570
772 	 3.5570
773 	 3.5570
774 	 3.5570
775 	 3.5570
776 	 3.5570
777 	 3.5570
778 	 3.5570
779 	 3.5570
780 	 3.5570
781 	 3.5570
782 	 3.5570
783 	 3.5570
784 	 3.5570
785 	 3.5570
786 	 3.5570
787 	 3.5570
788 	 3.5570
789 	 3.5570
790 	 3.5570
791 	 3.5570
792 	 3.5570
793 	 3.5570
794 	 3.5570
795 	 3.5570
796 	 3.5570
797 	 3.5570
798 	 3.5570
799 	 3.5570
800 	 3.5570
801 	 3.5570
802 	 3.5570
803 	 3.5570
804 	 3.5570
805 	 3.5570
806 	 3.5567
807 	 3.5567
808 	 3.5567
809 	 3.5567
810 	 3.5564
811 	 3.5564
812 	 3.5564
813 	 3.5564
814 	 3.5564
815 	 3.5564
816 	 3.5560
817 	 3.5560
818 	 3.5560
819 	 3.5560
820 	 3.5560
821 	 3.5560
822 	 3.5557
823 	 3.5557
824 	 3.5557
825 	 3.5557
826 	 3.5557
827 	 3.5557
828 	 3.5557
829 	 3.5557
830 	 3.5557
831 	 3.5557
832 	 3.5557
833 	 3.5557
834 	 3.5557
835 	 3.5557
836 	 3.5557
837 	 3.5557
838 	 3.5557
839 	 3.5557
840 	 3.5557
841 	 3.5557
842 	 3.5557
843 	 3.5557
844 	 3.5557
845 	 3.5557
846 	 3.5557
847 	 3.5557
848 	 3.5557
849 	 3.5557
850 	 3.5557
851 	 3.5557
852 	 3.5557
853 	 3.5557
854 	 3.5557
855 	 3.5557
856 	 3.5557
857 	 3.5557
858 	 3.5557
859 	 3.5557
860 	 3.5557
861 	 3.5557
862 	 3.5557
863 	 3.5557
864 	 3.5557
865 	 3.5557
866 	 3.5557
867 	 3.5557
868 	 3.5557
869 	 3.5557
870 	 3.5557
871 	 3.5557
872 	 3.5554
873 	 3.5554
874 	 3.5554
875 	 3.5554
876 	 3.5554
877 	 3.5554
878 	 3.5554
879 	 3.5554
880 	 3.5554
881 	 3.5554
882 	 3.5554
883 	 3.5554
884 	 3.5554
885 	 3.5554
886 	 3.5554
887 	 3.5554
888 	 3.5554
889 	 3.5554
890 	 3.5554
891 	 3.5554
892 	 3.5554
893 	 3.5554
894 	 3.5554
895 	 3.5554
896 	 3.5554
897 	 3.5554
898 	 3.5554
899 	 3.5554
900 	 3.5554
901 	 3.5554
902 	 3.5554
903 	 3.5554
904 	 3.5554
905 	 3.5554
906 	 3.5554
907 	 3.5554
908 	 3.5554
909 	 3.5554
910 	 3.5554
911 	 3.5554
912 	 3.5554
913 	 3.5554
914 	 3.5554
915 	 3.5554
916 	 3.5554
917 	 3.5554
918 	 3.5554
919 	 3.5554
920 	 3.5554
921 	 3.5554
922 	 3.5554
923 	 3.5554
924 	 3.5554
925 	 3.5554
926 	 3.5554
927 	 3.5554
928 	 3.5554
929 	 3.5554
930 	 3.5554
931 	 3.5554
932 	 3.5554
933 	 3.5554
934 	 3.5554
935 	 3.5554
936 	 3.5554
937 	 3.5554
938 	 3.5554
939 	 3.5551
940 	 3.5551
941 	 3.5551
942 	 3.5551
943 	 3.5551
944 	 3.5551
945 	 3.5551
946 	 3.5551
947 	 3.5551
948 	 3.5551
949 	 3.5551
950 	 3.5551
951 	 3.5551
952 	 3.5551
953 	 3.5551
954 	 3.5551
955 	 3.5551
956 	 3.5551
957 	 3.5551
958 	 3.5551
959 	 3.5551
960 	 3.5551
961 	 3.5551
962 	 3.5551
963 	 3.5551
964 	 3.5551
965 	 3.5551
966 	 3.5551
967 	 3.5551
968 	 3.5551
969 	 3.5551
970 	 3.5551
971 	 3.5551
972 	 3.5551
973 	 3.5551
974 	 3.5551
975 	 3.5551
976 	 3.5551
977 	 3.5551
978 	 3.5551
979 	 3.5551
980 	 3.5551
981 	 3.5551
982 	 3.5551
983 	 3.5551
984 	 3.5551
985 	 3.5551
986 	 3.5551
987 	 3.5551
988 	 3.5548
989 	 3.5548
990 	 3.5548
991 	 3.5548
992 	 3.5548
993 	 3.5548
994 	 3.5548
995 	 3.5548
996 	 3.5548
997 	 3.5548
998 	 3.5548
999 	 3.5548
1000 	 3.5548
1001 	 3.5548
1002 	 3.5548
1003 	 3.5548
1004 	 3.5548
1005 	 3.5548
1006 	 3.5548
1007 	 3.5548
1008 	 3.5548
1009 	 3.5548
1010 	 3.5548
1011 	 3.5548
1012 	 3.5548
1013 	 3.5548
1014 	 3.5548
1015 	 3.5548
1016 	 3.5548
1017 	 3.5548
1018 	 3.5548
1019 	 3.5548
1020 	 3.5548
1021 	 3.5548
1022 	 3.5548
1023 	 3.5548
1024 	 3.5548
1025 	 3.5548
1026 	 3.5548
1027 	 3.5548
1028 	 3.5548
1029 	 3.5548
1030 	 3.5548
1031 	 3.5548
1032 	 3.5548
1033 	 3.5548
1034 	 3.5548
1035 	 3.5548
1036 	 3.5548
1037 	 3.5548
1038 	 3.5548
1039 	 3.5548
1040 	 3.5548
1041 	 3.5548
1042 	 3.5548
1043 	 3.5548
1044 	 3.5548
1045 	 3.5548
1046 	 3.5548
1047 	 3.5548
1048 	 3.5548
1049 	 3.5548
1050 	 3.5548
1051 	 3.5548
1052 	 3.5548
1053 	 3.5548
1054 	 3.5548
1055 	 3.5548
1056 	 3.5548
1057 	 3.5548
1058 	 3.5548
1059 	 3.5548
1060 	 3.5548
1061 	 3.5548
1062 	 3.5548
1063 	 3.5548
1064 	 3.5548
1065 	 3.5548
1066 	 3.5548
1067 	 3.5548
1068 	 3.5548
1069 	 3.5548
1070 	 3.5548
1071 	 3.5548
1072 	 3.5548
1073 	 3.5548
1074 	 3.5548
1075 	 3.5548
1076 	 3.5548
1077 	 3.5548
1078 	 3.5548
1079 	 3.5548
1080 	 3.5548
1081 	 3.5548
1082 	 3.5548
1083 	 3.5548
1084 	 3.5548
1085 	 3.5548
1086 	 3.5548
1087 	 3.5548
1088 	 3.5548
1089 	 3.5548
1090 	 3.5548
1091 	 3.5548
1092 	 3.5548
1093 	 3.5548
1094 	 3.5548
1095 	 3.5548
1096 	 3.5548
1097 	 3.5548
1098 	 3.5548
1099 	 3.5548
1100 	 3.5548
1101 	 3.5548
1102 	 3.5548
1103 	 3.5548
1104 	 3.5548
1105 	 3.5548
1106 	 3.5548
1107 	 3.5548
1108 	 3.5548
1109 	 3.5548
1110 	 3.5548
1111 	 3.5548
1112 	 3.5548
1113 	 3.5548
1114 	 3.5548
1115 	 3.5548
1116 	 3.5548
1117 	 3.5548
1118 	 3.5548
1119 	 3.5548
1120 	 3.5548
1121 	 3.5548
1122 	 3.5548
1123 	 3.5548
1124 	 3.5548
1125 	 3.5548
1126 	 3.5548
1127 	 3.5548
1128 	 3.5548
1129 	 3.5548
1130 	 3.5548
1131 	 3.5548
1132 	 3.5548
1133 	 3.5548
1134 	 3.5548
1135 	 3.5548
1136 	 3.5548
1137 	 3.5548
1138 	 3.5548
1139 	 3.5548
1140 	 3.5548
1141 	 3.5548
1142 	 3.5548
1143 	 3.5548
1144 	 3.5548
1145 	 3.5548
1146 	 3.5548
1147 	 3.5548
1148 	 3.5548
1149 	 3.5548
1150 	 3.5548
1151 	 3.5548
1152 	 3.5548
1153 	 3.5548
1154 	 3.5548
1155 	 3.5548
1156 	 3.5548
1157 	 3.5548
1158 	 3.5548
1159 	 3.5548
1160 	 3.5548
1161 	 3.5548
1162 	 3.5548
1163 	 3.5548
1164 	 3.5548
1165 	 3.5548
1166 	 3.5548
1167 	 3.5548
1168 	 3.5548
1169 	 3.5548
1170 	 3.5548
1171 	 3.5548
1172 	 3.5548
1173 	 3.5548
1174 	 3.5548
1175 	 3.5548
1176 	 3.5548
1177 	 3.5548
1178 	 3.5548
1179 	 3.5548
1180 	 3.5548
1181 	 3.5548
1182 	 3.5548
1183 	 3.5548
1184 	 3.5548
1185 	 3.5548
1186 	 3.5548
1187 	 3.5548
1188 	 3.5548
1189 	 3.5548
1190 	 3.5548
1191 	 3.5548
1192 	 3.5548
1193 	 3.5548
1194 	 3.5548
1195 	 3.5548
1196 	 3.5548
1197 	 3.5548
1198 	 3.5548
1199 	 3.5548
1200 	 3.5548
1201 	 3.5548
1202 	 3.5548
1203 	 3.5548
1204 	 3.5548
1205 	 3.5548
1206 	 3.5548
1207 	 3.5548
1208 	 3.5548
1209 	 3.5548
1210 	 3.5548
1211 	 3.5548
1212 	 3.5548
1213 	 3.5548
1214 	 3.5548
1215 	 3.5548
1216 	 3.5548
1217 	 3.5548
1218 	 3.5548
1219 	 3.5548
1220 	 3.5548
1221 	 3.5548
1222 	 3.5548
1223 	 3.5548
1224 	 3.5548
1225 	 3.5548
1226 	 3.5548
1227 	 3.5548
1228 	 3.5548
1229 	 3.5548
1230 	 3.5548
1231 	 3.5548
