Hours	Loss
2764.5455713608253	2.3900000000000006
3392.8652120117604	2.244573378307585
3653.717617717483	2.235704494778113
3753.4543434977113	2.208452699504777
4021.9792693866266	2.1895962613689424
4244.471488816896	2.1875553596454305
4543.684080798082	2.155777353486876
5241.848405181162	2.1224520198935934
5778.8970496387265	2.108328485950399
6177.84878204062	2.0874903388467048
6829.97919264482	2.0721915747298696
6906.70077251597	2.0602366338771665
7436.078104110608	2.0513262183686027
8011.488142163891	2.0371353832875188
8180.273927632088	2.0449856082520808
8648.27471972195	2.0340187747383602
8755.68396568535	2.024344605974795
8993.52001816176	2.0220960560957613
9231.35607063816	2.016889621597839
9837.45498210396	2.016381247163485
10696.733779092288	1.9957736567431184
11103.35682435713	1.9936624680247452
11571.356409126756	1.9842054880710904
11594.37276235607	1.9883048348953183
11885.914041474307	1.975486370900971
12445.979039161195	1.9839116805276804
14402.372685614262	1.9598649189989756
14540.470804990198	1.9630390454062974
15146.569716455966	1.9507737084810812
15484.142494712594	1.9509788482036812
16918.831329754215	1.9422113977184048
17778.110126742526	1.9459991549099933
18591.35621727221	1.9297201570376987
18859.881143161132	1.9357916643487738
19765.19264660811	1.9255205707294016
19918.634599030174	1.9172261731253575
19987.68365871813	1.9192959511773076
20187.15952491908	1.9257664049823486
20386.63418379979	1.9225472872282245
20839.28993552326	1.9191905774280382
21023.421968678074	1.9234466132603525
21253.585500971283	1.913797740144846
21291.945687246745	1.923087167736607
21360.994746934703	1.909973346527341
22588.536402912432	1.9148165200224248
22634.569109371078	1.907323110836018
23102.568694140693	1.9077600047153842
23240.666813516607	1.9057306785684438
23608.92967250601	1.904168081390721
23631.94602573532	1.9095340655277218
24007.880197587645	1.9042758422602435
24307.093996889067	1.9096735711832982
24345.45418316453	1.9082386653725552
24414.50324285249	1.9152672552859469
24636.995462282768	1.905187456091707
25266.109519657635	1.9025601328415016
26194.43737633392	1.8951537204917277
26332.53670303009	1.9025935486117327
26739.158540974677	1.8931939691168844
26785.19245475358	1.8943773154993848
27383.61763871593	1.8997199136845295
27460.33921858709	1.9090396537901926
27728.864144475996	1.8906763164324039
27751.88049770533	1.89866771803672
27767.22433075146	1.8930846585758534
28150.831022786966	1.8916276699461134
29424.40538522334	1.8953305787092969
29439.74921826947	1.8854097382440398
29769.650683663152	1.8906357432147256
30222.30643538664	1.8819916872799736
30728.667413751955	1.8978908356203266
30782.372640393784	1.887520570851031
30859.093012944686	1.8907846760386458
31365.45399131	1.8781180094125223
32063.618315693082	1.8772963743613518
33782.17470234948	1.885773832782311
34020.0107548259	1.882793990570406
35845.9788020862	1.8759788913871882
35884.33898836165	1.8722165550696392
35899.682821407776	1.8825124747396433
36751.290305533184	1.8690616430236986
36889.3884249091	1.8807582191987824
37012.14271123891	1.8678385569589524
37380.40436290805	1.8710159040219598
37403.420716137356	1.8655390557591074
37687.289475072415	1.8588441304707282
39229.38876339767	1.8752122735878833
39597.65041506682	1.8717044786422372
39797.12628126777	1.8555842007869003
40011.94598051484	1.8636153420734618
40196.076806349425	1.8623383149176198
40387.88015236719	1.8659075684265027
40963.29019042046	1.8668307578345378
41016.99420974205	1.8645396076422664
41561.71537438281	1.8657122119836282
41868.60169386744	1.8653719808212639
41906.96188014287	1.863956645483284
42045.05999951882	1.8656716387659498
43878.69935964207	1.8637262061993134
43909.38823305459	1.8571826008551073
43986.10981292573	1.8658570867031181
44246.962218631474	1.8592571531475635
44584.534996888084	1.8619371065293813
45305.715674500476	1.8534487847546144
45620.273306848045	1.8595979830466471
45812.076652865806	1.8679571811822824
46026.89635211288	1.8602526644726427
46364.47033768977	1.863633480274073
46563.94499657046	1.8524765458953467
46809.453569230056	1.8611238224857847
47469.256500017436	1.8551341816594542
48098.37176471254	1.8540137261123424
48236.469884088474	1.848554057288688
48259.48623731778	1.8547813026730604
48620.076576124	1.8577298814362742
48666.10928258263	1.8497345391268851
48873.25646164652	1.8419109285964885
49387.28996019504	1.8621732749019595
49586.76461907573	1.853897610321934
49694.17507235941	1.8590808936667136
50031.74905793629	1.8478701395095602
