70.555824	289
70.965718	262.32299
71.385127	249.083221
71.957048	243.534752
72.071432	238.623632
72.745028	228.068715
73.507589	223.650946
74.028673	218.045085
74.86749	210.962528
74.8802	211.117261
75.46483	208.706925
75.566505	209.081344
75.738081	206.808908
75.769854	208.574698
75.801628	203.330571
75.947785	207.390755
76.513352	202.108509
77.047145	203.134548
77.110691	199.941219
77.333105	201.367904
77.371233	197.214405
77.593647	198.95458
77.82877	197.81028
78.013056	195.663117
78.152858	196.506918
78.489656	195.76552
80.00207	190.712841
80.243547	190.847691
80.796404	188.883773
81.997438	185.559895
82.677389	184.44609
83.05867	186.045682
83.217536	184.868387
83.554334	186.53211
84.043645	183.56103
84.405861	183.99583
84.532955	184.58466
84.596502	180.727605
85.12394	182.334546
85.206551	183.523551
85.676797	180.107639
85.772117	182.843845
85.91192	182.272031
85.969112	183.340855
86.617289	178.347673
87.08118	181.8938
87.341722	179.527865
87.48788	180.474465
87.653101	179.714556
88.256796	179.262344
88.383889	176.630796
88.428372	180.857361
88.892264	177.39351
89.495958	176.059073
90.067879	179.437477
90.220391	176.997897
90.519061	176.371679
91.03379	176.269978
91.084627	178.186018
91.357878	175.594206
91.561228	176.994969
92.361917	175.83405
92.463592	173.746688
92.857582	174.218173
93.092705	173.198721
93.823493	173.278893
93.861621	173.843815
94.198419	172.630352
94.204774	172.81619
94.751276	173.367328
95.304133	172.577565
95.945956	169.55754
96.231916	171.950951
96.568714	171.339707
97.496497	172.895752
98.176447	169.119234
98.303541	171.236267
98.360733	169.780185
98.570437	172.200889
99.224969	171.718975
99.231324	167.938279
99.345708	170.048024
99.650733	170.143687
99.746053	169.95047
100.165462	172.767947
100.59758	168.037419
100.858121	168.925559
100.972506	168.693735
101.38556	168.173793
101.741422	169.469348
102.694623	165.803528
102.783589	167.666781
103.050485	169.756125
103.457185	169.704466
103.997332	167.268636
104.683637	169.040831
104.899696	164.954116
104.937824	165.919989
105.12211	167.928764
105.636839	168.393815
106.075312	166.73427
106.20876	168.91394
106.259597	168.79321
106.424819	166.88699
106.971321	164.894193
106.984031	167.257444
107.365311	167.019186
107.886395	167.61253
107.943587	165.701034
108.394769	166.466187
108.604473	166.434991
108.610828	164.924871
108.814178	166.068226
108.833242	166.869638
109.303488	164.292768
109.805507	167.683858
110.015212	164.678623
110.14866	167.945994
110.987477	163.745594
111.317921	164.232144
111.648364	166.234485
111.889842	165.930113
112.156738	163.505963
112.487181	163.993733
112.582501	166.184839
112.855753	165.226133
113.00191	166.532514
114.08856	164.510168
114.399939	165.79136
114.520678	163.516606
114.57787	164.549019
114.933732	164.487297
115.054471	162.070709
115.308658	163.155147
115.429397	163.087814
115.607328	163.530939
115.632747	163.319912
115.836096	163.667587
116.077574	163.349309
116.979938	160.525582
118.079298	165.481286
118.42245	164.686704
118.873632	165.295753
119.197721	161.879169
119.623484	162.837845
119.744223	163.480713
119.985701	160.645245
120.621169	162.043294
120.926193	160.585413
120.945257	161.476573
121.199444	163.546644
121.339247	162.206657
121.351957	163.022829
121.911168	160.92641
122.133582	162.598916
123.105848	160.927752
123.436291	162.765358
123.499838	161.08288
123.531611	163.34318
123.785798	160.897866
124.001857	162.308541
124.433975	161.360081
126.028999	160.135335
126.086191	161.758348
126.334024	162.28814
126.41028	160.233286
126.670822	161.985628
127.141068	158.904795
127.585895	161.853736
128.164171	158.982528
128.17688	160.685071
128.367521	162.234621
128.659836	160.32962
128.996634	161.884933
129.212693	161.491241
129.333432	161.926406
129.536781	159.200934
129.84816	160.947909
129.854515	160.926044
130.089638	158.775527
130.134121	160.994566
130.74417	161.583885
130.788653	158.74616
130.826781	161.815678
130.883973	160.677783
131.100032	159.368017
131.13816	161.868283
131.284318	162.747274
131.646534	158.416599
131.989687	161.242126
132.218455	158.862133
132.739539	160.161317
133.21614	158.505584
133.343233	160.4491
133.552937	159.353105
133.61013	160.508077
133.927863	160.018539
134.302789	157.427611
134.328208	158.728137
135.058996	160.868987
135.440277	159.460081
136.279094	160.222246
136.488798	160.226821
136.863724	158.431785
137.283133	159.420194
138.573133	157.226191
138.92264	158.860608
139.297566	158.111769
139.596236	159.648267
140.396925	156.917793
140.422344	160.019484
140.835398	158.408609
140.841753	155.74126
141.578895	157.950542
141.801309	159.230423
142.570225	157.22494
142.818057	156.904345
142.887959	158.78742
143.453525	157.680263
143.542491	156.316948
143.904707	157.706154
144.53382	156.532823
144.616431	157.473872
145.067613	155.250685
145.296382	158.198376
145.455248	155.433076
145.861948	158.147144
146.421159	158.325022
146.510125	157.579843
147.145593	155.54295
147.253622	157.975548
148.232243	154.616478
148.759681	157.641473
148.88042	156.161056
149.458695	156.777821
149.484114	158.85887
149.592144	157.318652
150.068744	153.257767
150.151355	155.917644
150.322932	157.182522
151.346035	156.827802
151.631995	154.182898
151.676478	155.866077
151.962438	157.491132
152.01963	155.327777
152.305591	154.362728
152.642389	155.685698
152.744064	155.328936
153.144408	155.53243
153.163472	156.446857
153.849778	156.221986
154.199285	155.159992
154.281896	153.559028
154.904654	155.155296
155.908693	156.22595
155.997659	154.792099
156.480614	154.828602
156.6649	154.296096
156.734801	156.808987
157.090663	154.735348
157.332141	155.110346
157.675293	154.897429
157.821451	154.492362
157.859579	155.055455
158.126476	153.661309
158.774653	156.549168
158.812781	154.991903
159.01613	152.520242
159.213125	156.072255
159.594406	153.706899
159.842238	156.043193
160.40145	155.717901
161.119529	155.588022
161.38007	155.9611
161.589775	154.756298
161.850317	153.575252
161.932927	154.658561
162.320563	154.627334
162.689134	153.220654
162.917902	154.758188
163.019577	154.544143
163.724946	153.788504
163.883813	156.48095
164.474798	153.456595
164.817951	153.068087
164.964109	153.645482
165.783862	152.532562
165.968148	153.301466
166.629034	155.351654
166.851448	152.781921
167.131054	152.345078
167.436078	155.547769
167.69662	153.45754
167.728393	155.068355
168.166866	152.359105
168.618048	154.937713
168.719723	153.782497
169.043812	152.213674
170.143171	153.904813
170.479969	154.121663
170.492678	153.750263
170.530806	155.607326
171.471298	153.835284
171.579328	154.477542
171.674648	151.817878
172.036865	154.979827
172.055929	154.490441
172.793071	153.628954
173.60647	151.572331
174.00046	153.606906
175.004499	152.568699
175.589129	152.877462
175.639967	151.153389
176.07844	152.392803
176.904548	153.12984
177.006223	152.625084
177.050705	149.680656
178.003907	153.240293
178.054744	151.129877
179.236714	151.905582
179.433709	152.476908
179.440064	150.846882
179.579867	151.162354
179.954793	150.934342
180.196271	150.282722
180.799965	151.381431
181.168536	151.595721
181.441788	153.802135
181.702329	151.948336
181.721393	150.776194
181.89297	153.065098
182.17893	151.794
182.363216	151.570379
182.515728	152.711477
182.985974	152.141309
183.424447	151.255852
183.75489	151.485938
183.818437	149.635981
184.320456	152.022378
184.561934	150.400525
184.701737	152.831079
184.828831	151.376308
185.540555	150.35402
186.404791	150.794186
186.411145	151.271527
186.468337	150.001801
186.544594	149.262599
186.595431	150.272476
187.294446	150.884086
187.332574	150.711667
187.50415	153.492884
187.720209	150.997467
187.910849	150.018939
188.660701	149.618324
189.27075	149.876923
189.28346	149.807089
189.906218	148.560936
190.287499	149.80035
190.897548	148.919711
191.412277	149.313251
191.83804	148.848322
191.965134	150.298854
191.984198	149.55279
192.143065	150.473073
192.638729	149.448436
192.714985	148.558771
193.070847	148.847316
193.134394	151.662231
193.649123	150.279154
193.928729	150.275495
194.024049	149.238385
194.030404	149.42279
194.138433	149.515373
194.856512	150.36698
194.964541	147.738574
196.445181	147.89111
196.705723	149.192734
197.042521	148.699292
197.099713	150.559069
197.366609	151.470874
197.658925	149.324717
198.129171	148.647817
198.199072	152.640332
198.72651	147.303286
198.967988	146.022063
199.292077	147.090887
199.41917	147.075304
199.984737	150.952334
200.149958	150.836605
200.270697	150.036016
200.651978	148.86546
201.109515	149.325388
201.281091	150.184833
201.2938	147.899161
201.649662	149.114789
201.802174	146.246324
202.018233	148.875524
202.532962	146.591346
203.162075	147.476651
203.975474	148.082467
203.988183	147.804717
204.312272	146.076924
204.706262	147.149712
205.411631	147.823045
207.260842	147.706859
207.572222	147.119248
207.851827	146.863089
208.131433	145.784994
208.569906	146.219733
208.805029	148.52794
209.110054	148.572768
209.243502	146.216073
209.421433	148.485613
210.616112	144.708394
211.118132	145.840404
212.007787	145.607787
213.183402	147.343113
213.32956	146.592139
213.666357	147.86522
214.193796	147.377572
214.60685	146.446281
214.810199	145.710006
215.928623	146.203296
216.265421	145.297407
216.608573	148.553983
216.627637	145.949485
216.780149	147.493118
217.371134	143.835653
217.568129	144.465256
218.254435	146.004132
218.419656	143.981572
218.889902	147.080549
218.978868	146.141787
219.169508	148.513394
219.207636	146.748396
219.493597	145.376176
220.675567	145.853638
221.330099	146.680057
221.571576	145.700736
221.692315	145.842904
222.416748	145.093364
222.766256	144.529448
223.128472	145.962323
223.217438	143.267651
223.382659	143.187997
223.897388	145.297255
223.941871	143.87304
223.992708	144.131151
224.170639	146.938473
224.526501	144.748739
224.774334	141.761831
224.863299	143.774785
225.257289	145.128739
225.358964	141.99332
225.962658	145.024049
226.026205	146.057041
226.108816	144.587114
226.655318	143.829585
227.741968	142.881155
227.786451	144.094892
229.38783	144.195648
229.400539	145.381055
229.464086	144.024876
230.188519	143.884323
230.531672	141.763356
230.823987	144.886424
231.631031	144.387249
231.948765	143.884445
232.05044	142.775978
232.171178	144.614072
232.247435	143.993191
232.260144	144.378314
232.762163	145.574059
232.946449	143.043481
233.118025	143.489564
233.200636	143.356697
233.950488	144.586291
234.395316	144.779508
234.770242	141.960507
235.068911	144.57019
235.132458	141.607953
235.380291	142.181719
235.729798	142.046656
235.933148	142.187208
236.447876	143.090352
236.454231	144.082725
236.498714	141.881189
237.083344	140.725972
237.337531	141.684099
237.439206	139.881653
238.411472	142.624813
238.691078	141.399915
239.587087	141.692607
240.139944	141.71371
240.457678	142.020522
240.940633	142.767408
241.042308	143.203946
241.633293	141.363229
242.109894	141.707824
242.662751	144.052718
242.872455	140.150102
242.923293	143.022104
242.97413	138.227262
243.323638	143.05269
243.812948	139.6505
244.270485	143.783811
244.696248	139.947127
245.274524	138.766355
245.674868	140.692306
246.443784	142.606486
246.475558	139.667029
246.666198	140.14809
246.856838	143.314186
247.015705	141.424006
247.422405	141.332704
247.695656	142.599106
248.718759	141.261162
248.826788	138.678925
249.309744	140.866768
249.894374	140.357774
249.957921	142.893079
250.421812	141.667998
250.860285	141.904945
251.552945	140.199321
251.705457	140.047821
252.029546	141.050166
252.277378	140.484847
252.798462	140.743721
253.02723	141.185443
253.370383	140.376193
253.999496	140.705815
254.101171	139.581825
254.596836	137.971103
254.622254	138.273309
255.041663	139.297977
255.086146	140.09454
255.340333	140.959809
255.448362	139.744669
256.223633	140.69813
256.738362	138.558103
258.060135	141.571633
258.606637	141.567242
258.632056	139.415169
259.312006	137.945426
259.794962	138.994214
259.814026	140.377169
259.845799	138.591709
259.852154	139.573134
260.328755	139.610582
260.411366	140.861615
260.71639	140.499455
261.351858	137.109096
262.00639	138.347504
262.057227	137.978055
262.10171	138.872844
262.228803	138.697497
262.305059	138.772088
262.368606	139.290505
262.489345	137.852781
263.607768	138.256019
264.65629	138.460428
264.872349	137.627636
265.247275	137.844304
265.882743	137.061433
265.927226	137.689388
266.124221	136.683079
266.461019	139.184687
266.689787	136.501908
266.766043	136.595162
267.166388	136.139565
267.185452	136.606781
267.719245	139.178375
267.852693	136.02106
267.998851	139.872718
268.189491	136.569576
268.469097	137.549355
268.583481	136.378768
268.710574	139.376745
268.844023	138.835945
269.720968	136.799327
269.943382	136.916886
270.680524	136.636391
270.775845	137.743792
271.932396	136.146883
272.23742	137.921426
272.53609	136.392125
272.841115	135.557016
273.019046	137.468299
273.775252	136.169206
273.857863	135.160854
273.915055	137.699391
274.353528	135.072906
274.887321	134.947205
275.052543	136.74285
275.274956	135.005481
275.872296	135.962479
276.151902	135.622245
276.406089	134.836446
277.206778	136.850315
277.568995	137.310883
278.121852	135.648959
279.240275	135.551557
279.291113	135.432992
279.551654	137.013372
279.888452	137.042343
280.060029	134.167444
280.276088	136.817563
280.288797	134.009967
280.41589	135.373191
281.133969	134.61682
281.203871	137.258126
281.273772	134.965014
281.693181	134.949309
281.769437	134.427537
282.042688	133.693244
282.392195	134.922991
282.894215	135.841871
283.453426	136.564911
284.088894	134.954676
284.158796	137.520445
284.311308	135.753252
284.889583	133.964926
285.099288	134.243194
285.385248	135.64411
286.548154	136.68619
286.93579	133.207945
286.992982	134.108771
287.005691	134.035735
287.0184	132.1637
287.120075	132.23207
287.622095	135.518165
288.219435	135.115965
288.708745	134.166041
288.829484	134.534575
290.27835	134.781128
290.360961	133.517928
291.365	133.031226
291.479384	132.29425
291.66367	133.559279
292.184753	134.012925
292.883768	131.86009
293.1316	134.474499
293.354014	134.469864
293.684457	132.536167
293.735295	133.170985
294.466083	133.228468
294.535984	134.984897
294.586821	133.623929
294.866427	133.715841
295.349383	134.836751
295.406575	132.98469
296.518643	132.251953
296.550417	131.575113
296.88086	131.981003
297.052436	133.254054
297.471845	133.932845
297.484554	132.775402
297.548101	133.225449
297.706968	134.28546
297.923027	131.137721
298.107313	133.230572
299.060514	130.663004
299.327411	133.691994
299.34012	130.323898
299.43544	132.183125
299.524406	132.755336
300.026425	132.33615
300.553864	132.499421
300.604701	131.672789
300.788987	131.821361
301.208395	132.795163
301.348198	132.213285
303.400759	133.823672
303.947261	131.651778
304.163321	131.614299
304.169675	130.168372
304.233222	131.847557
304.976719	129.837195
305.15465	131.292667
305.186424	132.970998
306.006177	133.802387
306.285783	129.587745
306.590807	130.770011
306.717901	130.191305
306.762384	132.089932
307.524945	132.466029
308.452728	131.117595
308.859427	132.31032
308.865782	130.164347
308.961102	130.440633
309.227999	129.411087
309.698245	130.847255
309.863466	129.999673
309.984205	131.411964
310.931052	129.287307
311.007308	130.874731
311.522037	131.425016
311.738096	128.85946
311.85248	131.109727
311.928737	130.365981
311.998638	128.239341
312.113022	131.008026
312.182924	129.997112
312.920066	129.616014
313.04716	128.603087
313.320411	132.044586
313.885977	130.190847
314.095682	131.539281
314.864598	129.61086
315.195041	131.932638
315.360262	130.150807
315.830509	129.912183
316.065632	129.110953
316.853612	126.880051
316.936222	130.789497
317.482725	130.613845
318.041936	129.913037
318.207158	128.971774
318.651985	131.250309
318.874399	127.488612
319.001493	130.654587
319.179424	131.4388
319.382773	127.590984
319.789473	129.630408
319.916566	128.952928
320.183463	129.460367
320.266073	130.507539
320.494842	129.791757
320.755384	129.991379
320.793512	128.631539
321.02228	128.453143
321.327305	128.404412
322.0009	129.406573
322.115285	128.768341
322.452083	129.798161
322.604595	129.739489
323.500604	127.888251
323.723018	128.774318
323.811984	129.66996
323.932722	126.918018
324.294939	129.168223
324.669865	128.428899
325.121047	129.00974
325.311687	128.585187
325.877254	126.233768
325.883608	126.82391
326.067894	128.679081
326.709717	126.295825
326.728781	128.127851
326.887647	129.409165
327.211736	128.743548
328.336514	128.761723
328.374642	129.706341
328.41277	128.35748
328.444543	127.141272
328.60341	128.134804
328.755923	130.33085
328.883016	127.38441
329.162622	127.85434
329.226169	131.357256
329.912474	127.10169
330.166661	126.79805
330.319173	127.861903
330.802129	126.753862
331.011833	126.702142
331.107153	130.242201
331.157991	126.005877
331.380405	128.132364
331.437597	126.428906
331.571045	126.046771
331.685429	128.171551
331.691784	127.460099
331.933261	128.776239
332.054	128.022186
332.111192	129.720643
332.174739	125.166285
332.193803	127.668472
333.680798	127.395571
333.699862	127.209734
335.61262	124.039032
335.752423	128.174417
336.051093	126.863889
336.546757	128.329455
336.603949	125.862886
336.648432	126.212086
336.692915	128.351167
336.88991	126.047778
337.213999	125.5626
337.353801	126.647495
338.402323	126.240416
338.707348	127.096353
338.75183	125.15427
339.012372	125.853097
339.406362	127.074092
339.914736	126.787712
340.651879	124.732278
341.02045	126.616024
341.382667	125.428239
341.789366	125.8656
342.323159	126.935888
342.437543	128.088268
343.581385	125.896064
343.924538	126.356541
344.807838	126.484926
344.820548	126.064611
344.998479	126.998311
345.475079	125.244261
345.494143	125.348524
345.65301	125.832665
346.072419	126.731296
346.161385	126.68784
346.479118	125.883927
346.631631	125.159393
346.796852	125.24051
346.854044	124.684706
346.911236	126.515116
347.031975	126.18589
347.248034	124.145735
347.819955	125.551774
348.067788	124.901465
348.372812	125.763868
348.455423	126.887675
348.493551	126.32077
348.499906	125.866179
348.639709	126.524447
348.690546	124.593038
349.033699	127.86416
349.89158	126.979923
350.29828	124.376309
350.495275	127.00191
350.622368	123.948645
350.781235	126.676161
351.124388	124.164489
351.486604	126.101388
