Hours	Loss
7497.993110875185	2.3900000000000006
9092.013401122362	2.244087200178273
12992.644922999547	2.1222973579810662
14518.030459697613	2.0971442249147425
15302.517291308286	2.07729180194309
19508.227978024508	2.036037241444805
19769.722445506115	2.028232841362478
20641.371813500118	2.027253801167145
23016.617798679268	1.9916046216607486
23212.738649290466	1.99704662579453
23670.35396738333	1.9957653057355447
25261.113120951744	1.9862086811212278
25370.071435179612	1.976485458993118
26067.392301241132	1.984392610905748
26110.973569432797	1.9806677445495482
26416.0493051061	1.970202488047428
27745.31742035873	1.9631997925188143
28355.47232087113	1.9676323265440039
30534.594026273226	1.9474664042435097
31297.288509205155	1.930824262767733
31449.828091624717	1.9470673403501868
32495.805961551207	1.9277722199514522
32800.88512639027	1.9407317392728847
33411.040026902636	1.9211040264965955
33650.7421457055	1.9328665967633967
35306.87834531018	1.9277384480698392
38183.320916773824	1.912150768049457
42541.57118590961	1.9062454982274808
43260.68097148402	1.891386731246341
46137.126972113496	1.8893514372987679
49362.22997660787	1.8745318112631546
52325.83851362061	1.8700363864025762
52347.63086229933	1.8746814602231505
53720.476816577895	1.8694725212056182
54069.13724960862	1.8757398623836186
55572.733866793766	1.866523465018354
56487.964502979434	1.857778332150788
57207.07771771967	1.876742171131451
58492.76113561484	1.8554380151079273
58536.342403806506	1.864766348846501
58623.50836935566	1.8601398906505888
60475.761990405714	1.8570650527925472
60562.92795595487	1.8524753523352202
60933.380737664316	1.8613382719773717
61129.50158827557	1.8450556934246976
61521.743289497965	1.8524745187997875
65030.133110152754	1.8543691135316578
67623.29229462182	1.8411495585484285
68015.5339958442	1.8441951561400258
68473.14931393704	1.842797720290632
68647.47781586953	1.8490286637547408
70020.32719931386	1.8391648637235967
70434.36124921503	1.8332350104763258
70565.10848295584	1.8335196256501056
70913.76891598657	1.833880859557385
71218.84465165988	1.8400202706563802
73833.79618480771	1.8332524325408612
75032.31363715373	1.8334889570248216
76492.32555698133	1.8319888906577932
76644.86513940086	1.8285368291000887
76710.2387562713	1.8289866134288213
78213.83537345639	1.8287120163334807
78867.57154216048	1.8335511317241342
78932.94515903086	1.8175815750762514
80066.09242367226	1.823172512033953
80458.33412489471	1.8287798027220439
82397.75371149392	1.8142962284316961
82768.20649320343	1.822572843946511
84707.62607980269	1.809584921807379
84881.95458173512	1.8167891763782134
86472.71716446936	1.8174509017656113
87867.35546742663	1.8165410763176815
88433.92909974733	1.8132359204883377
89697.8201689638	1.8181984304295156
89850.35975138332	1.8134669545957158
90569.4695369578	1.8111496713066413
92465.30785536533	1.8079628931619784
93424.12318890843	1.81059499065269
97128.63386017442	1.8009554273061705
99787.16666151387	1.8024730370504027
100789.56326324868	1.804085157190097
102184.2015662059	1.8043560522923894
104842.7343675454	1.7990040269389012
105322.14203431694	1.8001910753144499
105431.09691937905	1.7966640699207344
108307.54292000846	1.7939589382902146
109288.14717306457	1.7963714559374508
110748.16252205793	1.7985370631709703
110966.07229218209	1.7924953909497465
111467.2723076324	1.7987352802448364
111837.72166017609	1.7975410783351522
112208.1744418856	1.794961250951359
112927.28422746007	1.7983623533616289
114474.46211283687	1.7861806713046908
114627.0016952564	1.7868889377104002
114910.28851141676	1.789433678339785
116653.58724740476	1.792240125615144
117002.24768043555	1.795569270046375
120684.96600302271	1.7957295397348414
122057.81538646703	1.7856497405406015
125043.21627215855	1.7834423665292773
125893.07329147383	1.7876720266394512
126525.02054066492	1.7855352996476823
126830.09970550405	1.7820023264533342
128377.2775908808	1.7778977318778617
130207.7422924179	1.7778015465849104
130578.19164496164	1.7700798465227607
131253.7201623444	1.7818704595825676
132931.64528146203	1.778284144033843
133694.33976439398	1.7722694384448554
133955.83423187555	1.774819434652109
134783.90233167788	1.7720895982836258
134892.85721674	1.7819533983147702
136134.95936644345	1.7766059084897625
137311.68447011075	1.786795139537702
137769.30321736934	1.7729676828588135
138074.37895304264	1.773534052575381
139033.19428658581	1.776224982797051
141931.42920672818	1.7721154965817156
141996.8028235986	1.7675429794768989
142606.95772411098	1.7833505954521385
142737.7049578518	1.7649192369070732
143129.9466590742	1.772929614160745
143783.68625694406	1.770208371425173
144938.62244109839	1.7695106083485772
145897.43434547572	1.7717323050814198
147008.78926143842	1.7714793094677135
147575.36289375913	1.7625245013490665
149122.54077913595	1.7616062035808944
149405.82416613045	1.7694168101758794
149754.48459916125	1.767917221232902
