Hours	Loss
26916.892057956582	2.25
26919.560348817085	2.248468943036507
26928.690121937067	2.25
26938.325430715675	2.25
26950.069928003843	2.2465652065717174
26967.547735327928	2.25
26987.50969800774	2.25
26995.834296783996	2.246088423041682
27008.07595993513	2.25
27012.687717350876	2.25
27026.342202011594	2.2417857123285407
27039.938098102608	2.25
27057.42260126324	2.25
27194.144887538747	2.2266646505283028
27270.418835505625	2.2333267508372154
27331.437993879124	2.234564979759315
27483.98421585377	2.2141130721456226
27545.003374227268	2.223193820963934
27606.022532600768	2.2103580660985607
27667.041690974267	2.213833998705134
27712.80605975442	2.215414452854805
27895.86186091579	2.203500446466292
28429.776148765715	2.1788203961797006
27926.37144010255	2.207913669527239
28445.030938359094	2.179396518494049
28506.050096732593	2.187338380454165
28597.578834292854	2.1710509816265438
28612.833623886232	2.1727839695120497
28658.597992666353	2.1804035199157177
28689.10757185311	2.167443166863033
28750.126730226624	2.1719814767702172
28933.182531387996	2.1561179157699577
29070.475637728407	2.1704177813259884
29116.240006508528	2.1603766635777273
29131.493122142776	2.16015636695112
29177.257490922897	2.1646174392317152
29162.002701329533	2.153800790251884
29192.512280516275	2.1585632830999506
29203.57380247754	2.25
29212.122711777814	2.25
29268.786228483154	2.147340771726129
29406.07933482355	2.1496717403940404
29421.334124416928	2.1396257655728323
29589.135135984936	2.1483210576067933
29878.974464299958	2.125162924066069
29924.73883308008	2.1349079636991415
29939.993622673457	2.142559575375687
30062.03193942046	2.1251177477123573
30123.05109779399	2.117843334812275
30138.305887387367	2.130592623284501
30229.832950988482	2.129745196878625
30489.164374075892	2.113511963761196
30321.36168854874	2.1321293572184676
30519.673953262634	2.117526611677368
30656.96538564388	2.1064942804542093
30595.946227270382	2.1196732313058257
30687.474964830642	2.106617665193181
30870.53243995117	2.1237350003726427
31084.097820299285	2.100362886695856
31114.60739948604	2.1086892346816506
31221.390926639695	2.10431268727686
31236.645716233073	2.0933051300773626
31267.153621460686	2.1105290912903536
31389.191938207685	2.10060844272546
31404.446727801067	2.1077249794374247
31541.739834141474	2.0922811239809938
31556.994623734838	2.0992905492800933
31602.757318555847	2.1004848152968205
31785.814793676345	2.0856986914749385
31831.5791624565	2.084973193670027
31999.38017402449	2.0977798028181276
32121.41849077149	2.0821683570276845
32197.6924387384	2.0861064953862716
32212.947228331777	2.0863928593555663
32243.45680751852	2.084764798675915
32258.7115971119	2.085388284830576
32441.76739827327	2.0714027122331835
32457.02218786665	2.081327243832763
32487.531767053406	2.087599269694456
32533.29613583354	2.076001258371846
32624.8248733938	2.0805723576209108
32655.33277862143	2.0820233532307335
32868.8998329287	2.0631021090297215
32990.938149675705	2.0823160304109822
32945.17378089558	2.0622002775035755
33067.21042368345	2.0726054789474655
33250.267898803984	2.0644858271281077
33097.72000287019	2.0747751737719096
33265.52268839736	2.0655350926274734
33463.833279152095	2.0519310905001555
33402.814120778596	2.069571844980961
33494.34285833885	2.058636907745183
33570.61680630575	2.0700146224411857
33677.40033345939	2.0610793627991613
33707.908238687	2.0646723636541626
33875.71092421414	2.048579516670815
33967.23966177441	2.058783124990473
34058.766725375535	2.0492146617683034
34196.05983171592	2.0617689130169197
34287.58856927619	2.057784138887024
34440.1347912508	2.0444390538394024
34318.09814846293	2.0589606754396375
34470.644370437556	2.0494004702253545
34485.89916003094	2.053464912158108
34577.42789759118	2.0417359861576427
34607.93747677797	2.042891874410948
34623.19226637135	2.0370201258012948
34729.975793524965	2.048218833910126
34760.483698752585	2.0472181456994116
34775.73848834596	2.05454065050881
34821.5028571261	2.038818446401304
34928.286384279716	2.0408062190829726
35096.089069806854	2.030167848621309
34974.050753059855	2.0432051966109146
35126.596975034496	2.033986731244868
35141.85176462785	2.0436134859015835
35218.125712594745	2.0312331414775233
35324.90923974839	2.0422394852286816
35477.45546172301	2.029667019136616
35538.474620096524	2.031519748136486
35599.49377847001	2.038205163051463
35675.767726436934	2.026589418985149
35706.27730562366	2.028978196987861
35721.53209521704	2.021546639248255
35843.56873800492	2.0329126950014307
35874.078317191685	2.0286979068194433
35935.09747556517	2.0347136884673764
35996.116633938684	2.0229488148797583
36057.1357923122	2.0278111318914744
36118.15495068571	2.0235698708581507
36209.68201428681	2.035052998139344
36316.46554144046	2.017096737251561
36407.99427900073	2.0223552025113736
36438.50385818746	2.0186818057845115
36591.05008016211	2.0279796962637477
36774.10755528262	2.0148590368466768
36789.362344876	2.0169422619983837
36804.61713446938	2.0248991838362667
36850.38150324952	2.0103778049256995
36972.41814603737	2.0179179334957684
37018.18251481754	2.0473570756954866
37063.946883597644	2.0144823201699595
37124.96604197116	2.016049901928464
37292.76705353915	2.0063784562973725
37155.475621157915	2.02311980614871
37353.786211912666	2.009183053529637
37475.824528659665	2.0150373153648444
37414.80537028618	2.008745129862769
