Hours	Loss
12705.465288035266	2.3900000000000006
15749.664415896974	2.212094384503437
18132.513409516476	2.151329185780684
23439.779349130724	2.073915040332778
26364.190613667353	2.044925938072378
28097.171699935992	2.0197124186902755
29794.052801212907	2.0218065453688068
33476.643290992106	1.9831791907213705
35137.41872581903	1.986359641040707
35931.703617511535	1.9679363947911903
36870.405493545884	1.9678934344532588
39289.36015361537	1.9531142642359671
40336.37334754148	1.9537566539493154
40516.89031687509	1.952558393935201
40805.72428555862	1.9435674268146876
41238.969557125834	1.951049017799186
43874.54685297883	1.9328694613077004
44343.89779099598	1.9345036603530796
46329.60717949826	1.9233325245655033
47304.414721982546	1.923654734926613
47737.65999354976	1.917091081685593
48929.084490359484	1.9188576289391015
49651.16373061023	1.911672107392286
53514.27118972299	1.8974439158358978
54055.82777918205	1.902558344457968
64092.69740250145	1.8806183574318238
64417.631356176906	1.8662861030856492
65320.22756576126	1.8730213628796815
65609.05585298668	1.8660703426345788
70483.07652103367	1.860231184303677
75465.40282551435	1.855830872488592
78859.16502806818	1.8381797383282743
78931.37067950999	1.8455985597900524
82902.79513797272	1.8452088056657165
84455.2592549078	1.8381148164840146
87812.91579101158	1.8280648523796263
88571.09501625414	1.8236783819486968
88679.4063341459	1.8378549021348862
90159.66479963926	1.8177565235976179
90629.0157376564	1.824088782706566
92506.41380826684	1.819535241251105
94528.22886321916	1.8251801192999024
97199.9118255222	1.8104398552294236
99871.59478782523	1.8175268004497231
100232.63440795054	1.8223140018448403
102218.34379645281	1.8144302437106905
106081.45693702379	1.8039269185105018
106623.01352648275	1.8147423107673806
107381.19275172532	1.8048298213096976
107958.85500763432	1.8124132092763974
109005.86820156037	1.8107315143646059
109041.96818655224	1.8045568991118461
110377.80966770381	1.8026722089723701
111460.9285280799	1.8047487922736973
114168.71715683278	1.8036894391784404
115143.51901785895	1.8028041971558053
119295.46044565534	1.7924245013048543
119981.4340194561	1.800237616332761
122544.80566386729	1.7878093838867999
123086.36225332634	1.7957204725911917
124025.06412936065	1.785115710433495
124530.51505236966	1.783118606496659
128032.58857281515	1.79580412745947
129404.53572041665	1.7905754966565057
131715.17906259428	1.7874382453871263
132726.0865900705	1.7824819419586064
135614.39218815713	1.7790340559046884
136408.67707984964	1.7670614542754244
136444.78274629958	1.78251869578388
139116.46570860263	1.7797475739749544
141318.79773288852	1.7782817569135898
143196.19580349905	1.7712415914236268
145290.22219135123	1.7736473038214857
157023.96723448945	1.7617667119813858
157998.7690955156	1.771865721623695
159803.9615146843	1.7677014607818315
161103.69732938585	1.7588755336769786
165039.01612139863	1.757883606945591
165219.53877219037	1.7642434314234938
165255.63875718226	1.7589013106623999
165616.67837730754	1.7534396147431865
165905.51234599113	1.7561640781344443
166266.54628465837	1.7682558988104455
167530.182114368	1.759445127962544
169190.95754919483	1.7599666315582898
170707.32168113813	1.7590401001819005
170923.94431692176	1.7602826354067416
172909.65370542402	1.7535483304608104
175870.17063641065	1.7573119816511547
178397.4366143719	1.7488946669206369
180022.10638274887	1.7406086203241666
183488.07991820248	1.7496520962636235
183921.3251897697	1.7556177524013785
185040.54403513766	1.746918921840098
187459.49869520715	1.7527917346532562
194391.43440319833	1.746215429674895
194571.95705399007	1.7424888962478302
199879.2173121461	1.7315324447505545
200420.77390160505	1.7390410101939122
200998.43615751405	1.7391910152652903
202442.5889565574	1.7539249593370663
204825.443631635	1.739075975635652
206991.67567092902	1.737925450199975
210241.02088914104	1.7441575833108984
210565.9548428164	1.746342404905799
210963.09444793357	1.739953938898171
213670.88307668664	1.7388731017206362
213743.08872812847	1.7284588043659512
215620.49248019705	1.733137172644088
215728.8037980888	1.7398145545552632
216053.73775176427	1.7335248957595528
219447.49427285994	1.7346069264972142
219519.7056057598	1.7370053601349573
220819.44142046143	1.7418040197072893
222985.67345975546	1.7421555877341997
226451.641313751	1.7283486563761756
229087.21860960408	1.7226127233863155
229303.8412453876	1.7310885147364097
231867.2128897989	1.7308209576891596
232625.3977964996	1.7232907946774794
234538.90153356007	1.7213194677260648
235405.3920766944	1.7241232891691454
237716.03541887214	1.7229794437568653
237824.3467367639	1.723268120948387
239340.7108687071	1.7401928505023843
239882.26745816605	1.721728436211782
244720.1824597632	1.729923185241852
246056.02394091466	1.7279137895923689
247536.27672494986	1.7181455800307683
252121.46910577154	1.7172048472455292
252626.92002878047	1.7325663808850842
255731.84826265072	1.72046310594518
255767.95392910065	1.705305041044048
261003.00853581497	1.7188403611637035
266960.14238278	1.7158935746973356
268981.9574377322	1.713828445659911
271437.01776425174	1.7140100781179863
272628.4422610614	1.716781798663631
276022.20446361526	1.7083536244926179
278152.3308364593	1.7132885651515286
278405.05913869286	1.7176812420951157
280643.4968294287	1.713625693057564
